household_id,building_id,vdcmun_id,district_id
14109901,141099,26,3
14110501,141105,26,3
14112801,141128,26,3
14114901,141149,26,3
14115501,141155,26,3
14115601,141156,26,3
14115801,141158,26,3
14116001,141160,26,3
14116601,141166,26,3
14118401,141184,26,3
14118801,141188,26,3
14119201,141192,26,3
14119801,141198,26,3
14121701,141217,26,3
14121702,141217,26,3
14122501,141225,26,3
14122502,141225,26,3
14122901,141229,26,3
14123601,141236,26,3
14123901,141239,26,3
14124701,141247,26,3
14127301,141273,26,3
14135401,141354,26,3
14135701,141357,26,3
14136301,141363,26,3
14136601,141366,26,3
14138501,141385,26,3
14138901,141389,26,3
14139701,141397,26,3
14140701,141407,26,3
14140901,141409,26,3
14142401,141424,26,3
14142801,141428,26,3
14143201,141432,26,3
14143601,141436,26,3
14145001,141450,26,3
14145501,141455,26,3
14147501,141475,26,3
14148401,141484,26,3
14149801,141498,26,3
14151901,141519,26,3
14153301,141533,26,3
14154601,141546,26,3
14156601,141566,26,3
14157701,141577,26,3
14158801,141588,26,3
14160801,141608,26,3
14161401,141614,26,3
14163501,141635,26,3
14164101,141641,26,3
14164501,141645,26,3
14168301,141683,26,3
14172901,141729,26,3
14173601,141736,26,3
14174101,141741,26,3
14174501,141745,26,3
14175101,141751,26,3
14178601,141786,26,3
14178602,141786,26,3
14179901,141799,26,3
14180901,141809,26,3
14181001,141810,26,3
14181701,141817,26,3
14184301,141843,26,3
14184401,141844,26,3
14185201,141852,26,3
14188101,141881,26,3
14190701,141907,26,3
14192001,141920,26,3
14192401,141924,26,3
14194701,141947,26,3
14196101,141961,26,3
14198501,141985,26,3
14199401,141994,26,3
14199901,141999,26,3
14204101,142041,26,3
14204401,142044,26,3
14208501,142085,26,3
14210101,142101,26,3
14211101,142111,26,3
14211301,142113,26,3
14211401,142114,26,3
14214201,142142,26,3
14214901,142149,26,3
14216101,142161,26,3
14216201,142162,26,3
14216301,142163,26,3
14216401,142164,26,3
14216402,142164,26,3
14217201,142172,26,3
14218301,142183,26,3
14218302,142183,26,3
14218401,142184,26,3
14219101,142191,26,3
14219201,142192,26,3
14219701,142197,26,3
14223301,142233,26,3
14223601,142236,26,3
14224001,142240,26,3
14225701,142257,26,3
14226401,142264,26,3
14226701,142267,26,3
14227301,142273,26,3
14228901,142289,26,3
14229201,142292,26,3
14229901,142299,26,3
14233301,142333,26,3
14233501,142335,26,3
14234601,142346,26,3
14236101,142361,26,3
14236102,142361,26,3
14236301,142363,26,3
14237501,142375,26,3
14238301,142383,26,3
14238901,142389,26,3
14240201,142402,26,3
14241201,142412,26,3
14241501,142415,26,3
14243201,142432,26,3
14243301,142433,26,3
14243302,142433,26,3
14243303,142433,26,3
14243501,142435,26,3
14244401,142444,26,3
14247001,142470,26,3
14249801,142498,26,3
14252201,142522,26,3
14253201,142532,26,3
14254001,142540,26,3
14254401,142544,26,3
14256201,142562,26,3
14257201,142572,26,3
14259201,142592,26,3
14259601,142596,26,3
14260501,142605,26,3
14261001,142610,26,3
14263601,142636,26,3
14265401,142654,26,3
14268801,142688,26,3
14271001,142710,26,3
14273101,142731,26,3
14274101,142741,26,3
14274501,142745,26,3
14274701,142747,26,3
14275801,142758,26,3
14275802,142758,26,3
14278301,142783,26,3
14278501,142785,26,3
14278601,142786,26,3
14279401,142794,26,3
14279801,142798,26,3
14282001,142820,26,3
14282101,142821,26,3
14283201,142832,26,3
14287701,142877,26,3
14287901,142879,26,3
14288001,142880,26,3
14289101,142891,26,3
14289401,142894,26,3
14291401,142914,26,3
14291501,142915,26,3
14291601,142916,26,3
14294201,142942,26,3
14294401,142944,26,3
14299501,142995,26,3
14302301,143023,26,3
14304301,143043,26,3
14310001,143100,26,3
14310901,143109,26,3
14315701,143157,26,3
14315702,143157,26,3
14315703,143157,26,3
14316501,143165,26,3
14316901,143169,26,3
14318701,143187,26,3
14319001,143190,26,3
14319002,143190,26,3
14319201,143192,26,3
14319202,143192,26,3
14323801,143238,26,3
14324101,143241,26,3
14324601,143246,26,3
14326001,143260,26,3
14326401,143264,26,3
14328101,143281,26,3
14329001,143290,26,3
14329401,143294,26,3
14329801,143298,26,3
14339501,143395,26,3
14340501,143405,26,3
14342701,143427,26,3
14345501,143455,26,3
14349701,143497,26,3
14352601,143526,26,3
14358901,143589,26,3
14361101,143611,26,3
14362001,143620,26,3
14369801,143698,26,3
14373001,143730,26,3
14373201,143732,26,3
14373801,143738,26,3
14374301,143743,26,3
14374501,143745,26,3
14374901,143749,26,3
14376801,143768,26,3
14377901,143779,26,3
14379301,143793,26,3
14379302,143793,26,3
14379701,143797,26,3
14379801,143798,26,3
14381501,143815,26,3
14381701,143817,26,3
14384201,143842,26,3
14384701,143847,26,3
14388201,143882,26,3
14389001,143890,26,3
14391301,143913,26,3
14391501,143915,26,3
14391601,143916,26,3
14395301,143953,26,3
14396301,143963,26,3
14396901,143969,26,3
14397201,143972,26,3
14399101,143991,26,3
14400501,144005,26,3
14401901,144019,26,3
14405501,144055,26,3
14407401,144074,26,3
14410701,144107,26,3
14411101,144111,26,3
14416201,144162,26,3
14416601,144166,26,3
14417001,144170,26,3
14423301,144233,26,3
14423901,144239,26,3
14424901,144249,26,3
14430901,144309,26,3
14432901,144329,26,3
14433501,144335,26,3
14435501,144355,26,3
14436401,144364,26,3
14436402,144364,26,3
14438201,144382,26,3
14439301,144393,26,3
14442901,144429,26,3
14444501,144445,26,3
14445601,144456,26,3
14445602,144456,26,3
14447601,144476,26,3
14447602,144476,26,3
14450601,144506,26,3
14451701,144517,26,3
14451801,144518,26,3
14451802,144518,26,3
14455201,144552,26,3
14456201,144562,26,3
14456301,144563,26,3
14456501,144565,26,3
14458001,144580,26,3
14459701,144597,26,3
14460301,144603,26,3
14465201,144652,26,3
14466901,144669,26,3
14469501,144695,26,3
14471801,144718,26,3
14477801,144778,26,3
14477802,144778,26,3
14478101,144781,26,3
14479101,144791,26,3
14481301,144813,26,3
14481401,144814,26,3
14481701,144817,26,3
14482101,144821,26,3
14482601,144826,26,3
14482602,144826,26,3
14483701,144837,26,3
14486101,144861,26,3
14487201,144872,26,3
14493901,144939,26,3
14495901,144959,26,3
14498701,144987,26,3
14498702,144987,26,3
14500601,145006,26,3
14502001,145020,27,3
14502701,145027,27,3
14503001,145030,27,3
14504701,145047,27,3
14509601,145096,27,3
14509701,145097,27,3
14510801,145108,27,3
14512101,145121,27,3
14513001,145130,27,3
14513201,145132,27,3
14514901,145149,27,3
14515801,145158,27,3
14517601,145176,27,3
14518801,145188,27,3
14518901,145189,27,3
14519801,145198,27,3
14523101,145231,27,3
14525801,145258,27,3
14525901,145259,27,3
14527001,145270,27,3
14529801,145298,27,3
14529802,145298,27,3
14529803,145298,27,3
14531701,145317,27,3
14533401,145334,27,3
14534001,145340,27,3
14535801,145358,27,3
14537201,145372,27,3
14537901,145379,27,3
14539401,145394,27,3
14540101,145401,27,3
14540801,145408,27,3
14541801,145418,27,3
14543501,145435,27,3
14546701,145467,27,3
14547801,145478,27,3
14549601,145496,27,3
14550301,145503,27,3
14553301,145533,27,3
14553501,145535,27,3
14555501,145555,27,3
14556901,145569,27,3
14558201,145582,27,3
14560501,145605,27,3
14562001,145620,27,3
14563301,145633,27,3
14564601,145646,27,3
14566501,145665,27,3
14567801,145678,27,3
14569601,145696,27,3
14571701,145717,27,3
14572401,145724,27,3
14572501,145725,27,3
14573601,145736,27,3
14574701,145747,27,3
14575301,145753,27,3
14576001,145760,27,3
14576201,145762,27,3
14577401,145774,27,3
14577801,145778,27,3
14580801,145808,27,3
14583301,145833,27,3
14583302,145833,27,3
14583303,145833,27,3
14583304,145833,27,3
14583305,145833,27,3
14583306,145833,27,3
14583801,145838,27,3
14583802,145838,27,3
14589501,145895,27,3
14590901,145909,27,3
14591801,145918,27,3
14596601,145966,27,3
14606501,146065,27,3
14607801,146078,27,3
14610901,146109,27,3
14611501,146115,27,3
14612101,146121,27,3
14613701,146137,27,3
14614501,146145,27,3
14616201,146162,27,3
14616401,146164,27,3
14617001,146170,27,3
14617301,146173,27,3
14618501,146185,27,3
14621601,146216,27,3
14621602,146216,27,3
14622001,146220,27,3
14624601,146246,27,3
14626901,146269,27,3
14627001,146270,27,3
14630001,146300,27,3
14631201,146312,27,3
14633101,146331,27,3
14633102,146331,27,3
14633103,146331,27,3
14638001,146380,27,3
14640701,146407,27,3
14640901,146409,27,3
14640902,146409,27,3
14640903,146409,27,3
14644301,146443,27,3
14644501,146445,27,3
14644502,146445,27,3
14645301,146453,27,3
14645501,146455,27,3
14646601,146466,27,3
14648601,146486,27,3
14648602,146486,27,3
14649401,146494,27,3
14651801,146518,27,3
14658201,146582,27,3
14658301,146583,27,3
14659001,146590,27,3
14659201,146592,27,3
14661301,146613,27,3
14661701,146617,27,3
14662001,146620,27,3
14663501,146635,27,3
14663502,146635,27,3
14665101,146651,27,3
14666101,146661,27,3
14669301,146693,27,3
14671901,146719,27,3
14674301,146743,27,3
14677001,146770,27,3
14677901,146779,27,3
14678001,146780,27,3
14678101,146781,27,3
14678201,146782,27,3
14681401,146814,27,3
14685401,146854,27,3
14685801,146858,27,3
14687201,146872,27,3
14687701,146877,27,3
14688301,146883,27,3
14691801,146918,27,3
14694601,146946,27,3
14694701,146947,27,3
14694801,146948,27,3
14697701,146977,27,3
14700001,147000,27,3
14705201,147052,27,3
14706001,147060,27,3
14707301,147073,27,3
14707501,147075,27,3
14707701,147077,27,3
14707901,147079,27,3
14708101,147081,27,3
14711001,147110,27,3
14711101,147111,27,3
14712501,147125,27,3
14713101,147131,27,3
14715901,147159,27,3
14716401,147164,27,3
14720201,147202,27,3
14721801,147218,27,3
14722401,147224,27,3
14728401,147284,27,3
14729001,147290,27,3
14731201,147312,27,3
14732701,147327,27,3
14735001,147350,27,3
14735901,147359,27,3
14737201,147372,27,3
14741201,147412,27,3
14742201,147422,27,3
14742202,147422,27,3
14745801,147458,27,3
14749101,147491,27,3
14749401,147494,27,3
14749402,147494,27,3
14749403,147494,27,3
14749404,147494,27,3
14751601,147516,27,3
14751701,147517,27,3
14754101,147541,27,3
14755201,147552,27,3
14756401,147564,27,3
14756801,147568,27,3
14757101,147571,27,3
14758201,147582,27,3
14759901,147599,27,3
14760001,147600,27,3
14760401,147604,27,3
14762201,147622,21,3
14763201,147632,21,3
14763202,147632,21,3
14763203,147632,21,3
14764601,147646,21,3
14764701,147647,21,3
14768701,147687,21,3
14773601,147736,21,3
14774401,147744,21,3
14775701,147757,21,3
14775801,147758,21,3
14777501,147775,21,3
14777701,147777,21,3
14777801,147778,21,3
14781001,147810,21,3
14783201,147832,21,3
14786401,147864,21,3
14787301,147873,21,3
14787901,147879,21,3
14788101,147881,21,3
14792101,147921,21,3
14792601,147926,21,3
14793101,147931,21,3
14793701,147937,21,3
14794401,147944,21,3
14794601,147946,21,3
14796101,147961,21,3
14798901,147989,21,3
14799101,147991,21,3
14799901,147999,21,3
14800401,148004,21,3
14802001,148020,21,3
14803701,148037,21,3
14804301,148043,21,3
14804601,148046,21,3
14804701,148047,21,3
14805201,148052,21,3
14807101,148071,21,3
14810501,148105,21,3
14811101,148111,21,3
14812601,148126,21,3
14812801,148128,21,3
14815601,148156,21,3
14816501,148165,21,3
14817501,148175,21,3
14817801,148178,21,3
14817802,148178,21,3
14820101,148201,21,3
14820201,148202,21,3
14822301,148223,21,3
14822302,148223,21,3
14830301,148303,21,3
14830901,148309,21,3
14835001,148350,21,3
14835301,148353,21,3
14843001,148430,21,3
14844201,148442,21,3
14844801,148448,21,3
14849201,148492,20,3
14851801,148518,20,3
14853501,148535,20,3
14853901,148539,20,3
14856101,148561,20,3
14858401,148584,20,3
14858801,148588,20,3
14863201,148632,20,3
14865201,148652,20,3
14865202,148652,20,3
14871001,148710,20,3
14871201,148712,20,3
14871401,148714,20,3
14874101,148741,20,3
14875701,148757,20,3
14878101,148781,20,3
14878801,148788,20,3
14880001,148800,20,3
14880101,148801,20,3
14880901,148809,20,3
14886001,148860,20,3
14894001,148940,20,3
14896601,148966,20,3
14897301,148973,20,3
14897302,148973,20,3
14898801,148988,20,3
14899501,148995,20,3
14901801,149018,20,3
14903501,149035,20,3
14903502,149035,20,3
14903901,149039,20,3
14905401,149054,20,3
14906001,149060,20,3
14906002,149060,20,3
14907001,149070,20,3
14908501,149085,20,3
14911001,149110,20,3
14912301,149123,20,3
14912601,149126,20,3
14914201,149142,20,3
14914401,149144,20,3
14918901,149189,20,3
14919201,149192,20,3
14919501,149195,20,3
14920901,149209,29,3
14923501,149235,29,3
14925201,149252,29,3
14925501,149255,29,3
14927001,149270,29,3
14927601,149276,29,3
14928301,149283,29,3
14933801,149338,29,3
14934901,149349,29,3
14937101,149371,29,3
14940201,149402,29,3
14940202,149402,29,3
14942101,149421,29,3
14942501,149425,29,3
14944701,149447,29,3
14949701,149497,29,3
14950901,149509,29,3
14951701,149517,29,3
14954101,149541,29,3
14964401,149644,29,3
14965801,149658,29,3
14968101,149681,29,3
14969701,149697,29,3
14972701,149727,29,3
14973601,149736,29,3
14974201,149742,29,3
14974501,149745,29,3
14977301,149773,29,3
14978601,149786,29,3
14979101,149791,29,3
14981901,149819,29,3
14983201,149832,29,3
14989401,149894,25,3
14991101,149911,25,3
14991301,149913,25,3
14992001,149920,25,3
14993301,149933,25,3
14994101,149941,25,3
14994701,149947,25,3
14995001,149950,25,3
14996001,149960,25,3
14996801,149968,25,3
14997101,149971,25,3
15000301,150003,25,3
15001301,150013,25,3
15002401,150024,25,3
15005001,150050,25,3
15007301,150073,25,3
15007801,150078,25,3
15007802,150078,25,3
15009101,150091,25,3
15009701,150097,25,3
15011801,150118,25,3
15015801,150158,25,3
15020101,150201,25,3
15021301,150213,25,3
15023401,150234,25,3
15028901,150289,25,3
15029201,150292,25,3
15029701,150297,25,3
15034001,150340,21,3
15034501,150345,21,3
15039301,150393,21,3
15040501,150405,21,3
15041801,150418,21,3
15042101,150421,21,3
15043701,150437,21,3
15043801,150438,21,3
15044301,150443,21,3
15046701,150467,21,3
15049401,150494,21,3
15050201,150502,21,3
15054701,150547,21,3
15056201,150562,21,3
15058101,150581,21,3
15060701,150607,21,3
15062401,150624,21,3
15066401,150664,21,3
15066601,150666,21,3
15067501,150675,21,3
15068601,150686,21,3
15069901,150699,21,3
15070701,150707,21,3
15073601,150736,21,3
15074901,150749,21,3
15076501,150765,21,3
15076701,150767,21,3
15078401,150784,21,3
15079201,150792,21,3
15080101,150801,21,3
15085601,150856,21,3
15086101,150861,21,3
15086601,150866,21,3
15086701,150867,21,3
15088701,150887,17,3
15089101,150891,17,3
15089701,150897,17,3
15091201,150912,17,3
15091801,150918,17,3
15092101,150921,17,3
15092801,150928,17,3
15094801,150948,17,3
15097101,150971,17,3
15098001,150980,17,3
15098901,150989,17,3
15104901,151049,17,3
15105601,151056,17,3
15106001,151060,17,3
15107301,151073,17,3
15107601,151076,17,3
15107602,151076,17,3
15108601,151086,17,3
15110301,151103,17,3
15110302,151103,17,3
15111101,151111,17,3
15112001,151120,17,3
15112201,151122,17,3
15114701,151147,17,3
15120901,151209,17,3
15125401,151254,17,3
15125501,151255,17,3
15125601,151256,17,3
15128301,151283,17,3
15128401,151284,17,3
15129201,151292,17,3
15129601,151296,26,3
15130801,151308,26,3
15131201,151312,26,3
15134201,151342,26,3
15135001,151350,26,3
15136001,151360,26,3
15138701,151387,26,3
15139601,151396,26,3
15141401,151414,26,3
15141601,151416,26,3
15142501,151425,26,3
15143301,151433,26,3
15143501,151435,26,3
15147501,151475,26,3
15151101,151511,26,3
15152001,151520,26,3
15153001,151530,26,3
15153401,151534,26,3
15155101,151551,26,3
15155201,151552,26,3
15155501,151555,26,3
15156401,151564,26,3
15157601,151576,26,3
15159401,151594,26,3
15164301,151643,26,3
15169101,151691,26,3
15171201,151712,26,3
15172301,151723,26,3
15172401,151724,26,3
15173101,151731,26,3
15173801,151738,26,3
15174101,151741,26,3
15176001,151760,26,3
15178601,151786,26,3
15178801,151788,26,3
15180501,151805,26,3
15181301,151813,26,3
15182201,151822,26,3
15182701,151827,26,3
15183901,151839,26,3
15186901,151869,26,3
15187401,151874,26,3
15190801,151908,26,3
15191501,151915,26,3
15192201,151922,26,3
15193501,151935,26,3
15195501,151955,26,3
15196701,151967,26,3
15197401,151974,26,3
15200601,152006,26,3
15200801,152008,26,3
15202601,152026,26,3
15202901,152029,26,3
15204601,152046,26,3
15205301,152053,26,3
15206301,152063,26,3
15207001,152070,26,3
15207501,152075,26,3
15209401,152094,26,3
15210401,152104,26,3
15211401,152114,26,3
15212101,152121,26,3
15213601,152136,26,3
15214401,152144,26,3
15214501,152145,26,3
15214601,152146,26,3
15215201,152152,26,3
15219201,152192,26,3
15219401,152194,26,3
15220101,152201,26,3
15220701,152207,26,3
15222001,152220,26,3
15223801,152238,26,3
15225501,152255,26,3
15228601,152286,26,3
15232001,152320,22,3
15232101,152321,22,3
15233101,152331,22,3
15233901,152339,22,3
15235901,152359,22,3
15236901,152369,22,3
15241701,152417,22,3
15242901,152429,22,3
15246901,152469,22,3
15249701,152497,22,3
15250301,152503,22,3
15251201,152512,22,3
15251401,152514,22,3
15255501,152555,22,3
15256101,152561,22,3
15256501,152565,22,3
15264801,152648,22,3
15268301,152683,22,3
15268601,152686,22,3
15276501,152765,22,3
15282401,152824,19,3
15282701,152827,19,3
15284401,152844,19,3
15284901,152849,19,3
15286101,152861,19,3
15287701,152877,19,3
15289801,152898,19,3
15290701,152907,19,3
15294001,152940,19,3
15295801,152958,19,3
15297601,152976,19,3
15301901,153019,19,3
15302201,153022,19,3
15302601,153026,19,3
15303401,153034,19,3
15303501,153035,19,3
15306001,153060,19,3
15306301,153063,19,3
15307201,153072,19,3
15308801,153088,19,3
15309001,153090,19,3
15309301,153093,19,3
15310801,153108,19,3
15311601,153116,19,3
15317101,153171,19,3
15318001,153180,19,3
15318801,153188,19,3
15321301,153213,19,3
15321501,153215,19,3
15321601,153216,19,3
15328701,153287,19,3
15328801,153288,19,3
15330301,153303,22,3
15333501,153335,22,3
15335101,153351,22,3
15337301,153373,22,3
15338301,153383,22,3
15341001,153410,22,3
15341601,153416,22,3
15341701,153417,22,3
15344701,153447,22,3
15345901,153459,22,3
15349701,153497,22,3
15350101,153501,22,3
15350401,153504,22,3
15350701,153507,22,3
15351101,153511,22,3
15353501,153535,22,3
15355501,153555,22,3
15355701,153557,22,3
15358101,153581,22,3
15360201,153602,21,3
15363101,153631,21,3
15366101,153661,21,3
15371901,153719,21,3
15372101,153721,21,3
15373201,153732,21,3
15377301,153773,21,3
15377901,153779,21,3
15378501,153785,21,3
15378502,153785,21,3
15378901,153789,21,3
15379201,153792,21,3
15383001,153830,26,3
15383101,153831,26,3
15386701,153867,26,3
15389301,153893,26,3
15392601,153926,21,3
15392801,153928,21,3
15394001,153940,21,3
15394901,153949,21,3
15398501,153985,21,3
15399101,153991,21,3
15399701,153997,21,3
15401001,154010,21,3
15403101,154031,21,3
15406401,154064,21,3
15410001,154100,21,3
15410301,154103,21,3
15414201,154142,21,3
15414501,154145,21,3
15416401,154164,21,3
15417201,154172,21,3
15417202,154172,21,3
15418501,154185,21,3
15418502,154185,21,3
15419701,154197,21,3
15423901,154239,21,3
15425401,154254,21,3
15425501,154255,21,3
15430701,154307,21,3
15432401,154324,20,3
15432501,154325,20,3
15433301,154333,20,3
15436501,154365,20,3
15437801,154378,20,3
15439401,154394,20,3
15440401,154404,20,3
15443801,154438,20,3
15444501,154445,20,3
15447201,154472,20,3
15448901,154489,20,3
15452101,154521,20,3
15457801,154578,20,3
15458501,154585,20,3
15458801,154588,20,3
15459701,154597,20,3
15461001,154610,20,3
15462501,154625,20,3
15462601,154626,20,3
15463801,154638,20,3
15465001,154650,20,3
15465301,154653,20,3
15467901,154679,20,3
15470501,154705,19,3
15470901,154709,19,3
15471001,154710,19,3
15473601,154736,19,3
15474101,154741,19,3
15475401,154754,19,3
15480701,154807,19,3
15481501,154815,19,3
15481801,154818,19,3
15483001,154830,19,3
15483301,154833,19,3
15488401,154884,19,3
15488701,154887,19,3
15490101,154901,19,3
15490701,154907,19,3
15491101,154911,19,3
15491102,154911,19,3
15495201,154952,19,3
15496801,154968,19,3
15497101,154971,19,3
15497102,154971,19,3
15497103,154971,19,3
15497501,154975,19,3
15498101,154981,19,3
15499101,154991,19,3
15500501,155005,19,3
15503301,155033,19,3
15503701,155037,19,3
15503801,155038,19,3
15510601,155106,19,3
15510901,155109,19,3
15512001,155120,19,3
15512601,155126,19,3
15512602,155126,19,3
15515101,155151,19,3
15517801,155178,19,3
15517901,155179,19,3
15518601,155186,19,3
15519101,155191,19,3
15520601,155206,19,3
15523501,155235,19,3
15523502,155235,19,3
15525501,155255,19,3
15525901,155259,19,3
15528101,155281,19,3
15528501,155285,19,3
15529001,155290,19,3
15530101,155301,19,3
15532401,155324,19,3
15533201,155332,19,3
15533901,155339,19,3
15537901,155379,19,3
15538001,155380,19,3
15539501,155395,19,3
15544701,155447,19,3
15545701,155457,19,3
15546701,155467,19,3
15547101,155471,19,3
15547102,155471,19,3
15547601,155476,19,3
15547801,155478,19,3
15550401,155504,19,3
15553601,155536,19,3
15555601,155556,19,3
15555701,155557,19,3
15556501,155565,19,3
15557301,155573,19,3
15557501,155575,19,3
15557601,155576,19,3
15558101,155581,19,3
15558801,155588,19,3
15560801,155608,19,3
15561801,155618,19,3
15562201,155622,19,3
15563601,155636,19,3
15567701,155677,19,3
15570201,155702,21,3
15570901,155709,21,3
15573801,155738,21,3
15573901,155739,21,3
15574301,155743,21,3
15574302,155743,21,3
15575801,155758,21,3
15575901,155759,21,3
15576301,155763,21,3
15576401,155764,21,3
15577101,155771,21,3
15577201,155772,21,3
15577301,155773,21,3
15577401,155774,21,3
15580801,155808,26,3
15582001,155820,26,3
15583301,155833,26,3
15583501,155835,26,3
15584201,155842,26,3
15585901,155859,26,3
15587301,155873,26,3
15589001,155890,26,3
15589301,155893,26,3
15589401,155894,26,3
15591701,155917,26,3
15592001,155920,26,3
15593301,155933,26,3
15596101,155961,21,3
15600601,156006,21,3
15600801,156008,21,3
15601401,156014,21,3
15601601,156016,21,3
15601701,156017,21,3
15603601,156036,21,3
15604301,156043,21,3
15606101,156061,21,3
15610801,156108,21,3
15613501,156135,21,3
15614301,156143,21,3
15615901,156159,26,3
15616501,156165,26,3
15616901,156169,26,3
15619301,156193,29,3
15622801,156228,29,3
15625301,156253,29,3
15625302,156253,29,3
15626501,156265,29,3
15628101,156281,29,3
15628701,156287,29,3
15629201,156292,29,3
15629901,156299,29,3
15630001,156300,29,3
15631401,156314,29,3
15631901,156319,29,3
15632501,156325,29,3
15636001,156360,29,3
15636201,156362,29,3
15636501,156365,29,3
15637001,156370,29,3
15638401,156384,29,3
15638801,156388,29,3
15640601,156406,29,3
15644301,156443,29,3
15644901,156449,29,3
15645001,156450,29,3
15645601,156456,29,3
15646001,156460,29,3
15650001,156500,29,3
15650501,156505,29,3
15651901,156519,29,3
15652201,156522,29,3
15654701,156547,29,3
15655901,156559,29,3
15655902,156559,29,3
15656201,156562,29,3
15657001,156570,29,3
15659201,156592,29,3
15659801,156598,29,3
15659901,156599,29,3
15660001,156600,29,3
15661101,156611,29,3
15661102,156611,29,3
15661301,156613,29,3
15666601,156666,29,3
15666602,156666,29,3
15669301,156693,29,3
15669302,156693,29,3
15670801,156708,29,3
15674101,156741,29,3
15679501,156795,29,3
15679701,156797,29,3
15681801,156818,29,3
15684501,156845,29,3
15686001,156860,29,3
15686002,156860,29,3
15686801,156868,29,3
15688601,156886,29,3
15690601,156906,29,3
15694701,156947,29,3
15695901,156959,29,3
15696401,156964,29,3
15698801,156988,29,3
15701301,157013,29,3
15701801,157018,29,3
15702101,157021,29,3
15703301,157033,29,3
15705901,157059,29,3
15706701,157067,29,3
15707501,157075,29,3
15708401,157084,29,3
15708801,157088,29,3
15713201,157132,29,3
15714001,157140,29,3
15714201,157142,29,3
15718101,157181,29,3
15720001,157200,29,3
15721601,157216,29,3
15723601,157236,29,3
15729501,157295,29,3
15730201,157302,29,3
15733301,157333,29,3
15735901,157359,29,3
15738001,157380,29,3
15738601,157386,29,3
15741401,157414,29,3
15743001,157430,29,3
15744701,157447,29,3
15745301,157453,29,3
15746301,157463,29,3
15746601,157466,29,3
15751201,157512,29,3
15751401,157514,29,3
15757101,157571,27,3
15757501,157575,27,3
15760501,157605,27,3
15761901,157619,27,3
15762001,157620,27,3
15762401,157624,27,3
15762601,157626,27,3
15763201,157632,27,3
15764001,157640,27,3
15765001,157650,27,3
15765002,157650,27,3
15765401,157654,27,3
15765501,157655,27,3
15766201,157662,27,3
15767301,157673,27,3
15768401,157684,27,3
15769501,157695,27,3
15769901,157699,27,3
15774401,157744,27,3
15774801,157748,27,3
15774802,157748,27,3
15775001,157750,27,3
15775801,157758,27,3
15776001,157760,27,3
15782101,157821,27,3
15786101,157861,27,3
15787001,157870,27,3
15787201,157872,27,3
15787601,157876,27,3
15790701,157907,27,3
15791301,157913,27,3
15791801,157918,27,3
15793701,157937,27,3
15794601,157946,27,3
15795401,157954,27,3
15795601,157956,27,3
15795801,157958,27,3
15798801,157988,27,3
15800901,158009,27,3
15801701,158017,27,3
15802601,158026,27,3
15803401,158034,27,3
15803601,158036,27,3
15808301,158083,27,3
15809301,158093,27,3
15815901,158159,27,3
15816101,158161,27,3
15816801,158168,27,3
15817301,158173,27,3
15817801,158178,27,3
15818401,158184,27,3
15819001,158190,27,3
15819301,158193,27,3
15822901,158229,27,3
15824501,158245,27,3
15827301,158273,28,3
15828801,158288,28,3
15829001,158290,28,3
15833601,158336,28,3
15835101,158351,28,3
15835801,158358,28,3
15836501,158365,28,3
15839801,158398,28,3
15840901,158409,28,3
15842801,158428,28,3
15843001,158430,28,3
15843002,158430,28,3
15843601,158436,28,3
15845201,158452,28,3
15848201,158482,28,3
15850201,158502,28,3
15852301,158523,28,3
15852901,158529,28,3
15853901,158539,28,3
15854001,158540,28,3
15854401,158544,28,3
15854501,158545,28,3
15857601,158576,28,3
15858201,158582,28,3
15859801,158598,28,3
15865101,158651,28,3
15867701,158677,28,3
15867801,158678,28,3
15867901,158679,28,3
15868901,158689,28,3
15869001,158690,28,3
15870201,158702,28,3
15871601,158716,28,3
15875801,158758,28,3
15876701,158767,28,3
15877601,158776,28,3
15877801,158778,28,3
15878001,158780,28,3
15879101,158791,28,3
15880201,158802,28,3
15880501,158805,28,3
15880901,158809,28,3
15881201,158812,28,3
15882601,158826,28,3
15890301,158903,28,3
15891501,158915,28,3
15896601,158966,28,3
15896602,158966,28,3
15896801,158968,28,3
15898001,158980,28,3
15899801,158998,28,3
15899901,158999,28,3
15902001,159020,28,3
15903501,159035,28,3
15906501,159065,28,3
15910401,159104,28,3
15911401,159114,28,3
15911701,159117,28,3
15912601,159126,28,3
15917301,159173,25,3
15918101,159181,25,3
15919701,159197,25,3
15920101,159201,25,3
15923401,159234,25,3
15924401,159244,25,3
15927801,159278,25,3
15930001,159300,25,3
15932301,159323,25,3
15932401,159324,25,3
15934001,159340,25,3
15935101,159351,25,3
15936901,159369,25,3
15938201,159382,25,3
15938401,159384,25,3
15940301,159403,25,3
15941001,159410,25,3
15941401,159414,25,3
15942801,159428,25,3
15943601,159436,25,3
15944701,159447,25,3
15944801,159448,25,3
15945301,159453,25,3
15946401,159464,25,3
15947901,159479,25,3
15948901,159489,25,3
15949601,159496,25,3
15949602,159496,25,3
15949603,159496,25,3
15950301,159503,25,3
15950901,159509,25,3
15951101,159511,25,3
15954601,159546,25,3
15954701,159547,25,3
15954702,159547,25,3
15956301,159563,25,3
15956601,159566,25,3
15956602,159566,25,3
15957401,159574,25,3
15959601,159596,25,3
15963301,159633,25,3
15964601,159646,25,3
15966301,159663,25,3
15968101,159681,25,3
